Name,Primary_Type,Secondary_Type,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Attack_Defense_Ratio,SpAtk_SpDef_Ratio,Speed_Avg_Ratio,Physical_Total,Special_Total,Offensive_Total,Defensive_Total,Stat_StdDev,Stat_Range,Highest_Stat_Percentage,Top_Two_Stat_Difference,Physical_Bulk,Special_Bulk,Survivability_Index,Offensive_Potential,BMI,Weight_Height_Ratio,Size_Class,Relative_Power,Type_Rarity,Speed_Tier,RGB_Mean,RGB_Std,RGB_Max,RGB_Min,LBP_Mean,LBP_Std,LBP_Max,LBP_Min,CNN_Mean,CNN_Std,CNN_Max,CNN_Min
Froslass,Ice,Ghost,4.0,70,80,70,80,70,110,480,1.3,26.6,https://img.pokemondb.net/sprites/home/normal/2x/froslass.jpg,1.1428571428571428,1.1428571428571428,1.4864864864864864,220,150,160,140,15.491933384829668,40,0.2291666666666666,-30.0,4900,4900,69.99999999999999,88.9592036227726,15.7396449704142,20.461538461538463,Medium,6.499999999999999,0.989010989010989,Very Fast,0.001953125,0.037963055,0.85928345,0.0,0.1111111111047764,0.1049235421279026,0.2890535917737141,0.0108323831236697,1.5146011,3.2315319,38.843624,0.0
Kyogre,Water,,3.0,100,100,90,150,140,90,670,4.5,352.0,https://img.pokemondb.net/sprites/home/normal/2x/kyogre.jpg,1.1111111111111112,1.0714285714285714,0.7758620689655172,290,290,250,230,26.39444385977221,60,0.2238805970149253,-10.0,9000,14000,108.00822982552904,110.52094495921158,17.382716049382715,78.22222222222223,Large,9.84895482130816,0.926605504587156,Fast,0.001953125,0.03576738,0.8082428,0.0,0.1111111111058276,0.1096708336237399,0.3418925344583028,0.0090347123153098,0.8283844,2.3554962,37.27176,0.0
Audino,Normal,,5.0,103,60,86,60,86,50,445,1.1,31.0,https://img.pokemondb.net/sprites/home/normal/2x/audino.jpg,0.6976744186046512,0.6976744186046512,0.6329113924050633,249,146,120,172,20.4784439513032,53,0.2314606741573033,-17.0,8858,8858,91.32956218408351,56.462161732861695,25.6198347107438,28.18181818181818,Medium,6.295574565933316,0.9421487603305784,Slow,0.001953125,0.0283006,0.62841797,0.0,0.111111111106387,0.1244518294323721,0.3915816326364124,0.006377551020137,1.974455,3.799019,42.473198,0.0
Fezandipiti,Poison,Fairy,9.0,88,91,82,70,125,99,555,1.4,30.1,https://img.pokemondb.net/sprites/scarlet-violet/normal/fezandipiti.png,1.1097560975609757,0.56,1.0855263157894737,261,195,161,207,18.641351882307248,55,0.2252252252252252,-26.0,7216,11000,96.62040328196387,85.75475469956444,15.35714285714286,21.500000000000004,Medium,7.233489953486175,0.9891304347826086,Fast,0.001953125,0.040892188,0.9259796,0.0,0.1111111110824742,0.1404918655926578,0.4690721648275587,0.0077319587608938,1.3717141,2.6230056,26.622532,0.0
Iron Leaves,Grass,Psychic,9.0,90,130,88,70,108,104,590,1.5,125.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-leaves.png,1.4772727272727273,0.6481481481481481,1.0699588477366255,308,178,200,196,20.52965334989041,60,0.2203389830508474,-22.0,7920,9720,94.9255187215824,98.18042563598344,55.55555555555556,83.33333333333333,Large,7.689655986588907,0.9891304347826086,Very Fast,0.001953125,0.03688522,0.8339844,0.0,0.1111111110984992,0.1139711102686322,0.3053348467303819,0.0034052213390005,1.3552512,2.5097651,26.117527,0.0
Greedent,Normal,,8.0,120,95,95,55,75,20,460,0.6,6.0,https://img.pokemondb.net/sprites/home/normal/2x/greedent.jpg,1.0,0.7333333333333333,0.2272727272727272,310,130,150,170,35.30816713830763,100,0.2608695652173913,-25.0,11400,9000,94.91219958029328,47.10193659273419,16.666666666666668,10.0,Small,6.261378973666829,0.9493670886075948,Very Slow,0.001953125,0.023579972,0.50320435,0.0,0.1111111111076859,0.1104308557638998,0.2987053020869696,0.0086313193585502,2.3390415,4.0827937,33.786148,0.0
Slowpoke,Water,Psychic,1.0,90,65,65,40,40,15,315,1.2,36.0,https://img.pokemondb.net/sprites/home/normal/2x/slowpoke.jpg,1.0,1.0,0.25,220,80,105,105,26.22022120425379,75,0.2857142857142857,-25.0,5850,3600,61.62240147749037,33.91211443014166,25.0,30.0,Medium,4.617486904490776,0.9745762711864406,Very Slow,0.001953125,0.02870075,0.63531494,0.0,0.1111111111058426,0.1193680548657933,0.3793266950981827,0.0052157420576,1.4750497,2.8110409,26.576578,0.0
Sawsbuck,Normal,Grass,5.0,80,100,70,60,70,95,475,1.9,92.5,https://img.pokemondb.net/sprites/home/normal/2x/sawsbuck.jpg,1.4285714285714286,0.8571428571428571,1.25,250,130,160,140,15.625833311112295,40,0.2105263157894736,-5.0,5600,5600,73.18611420045941,82.91344341849695,25.623268698060944,48.684210526315795,Medium,6.7199953231872485,0.9917355371900828,Fast,0.001953125,0.03743627,0.84729004,0.0,0.1111111111033302,0.103228984651263,0.2962184873742143,0.0098039215679409,1.4117444,2.7747965,27.148844,0.0
Pachirisu,Electric,,4.0,60,45,70,45,90,95,405,0.4,3.9,https://img.pokemondb.net/sprites/home/normal/2x/pachirisu.jpg,0.6428571428571429,0.5,1.532258064516129,175,135,90,160,21.621748310439653,50,0.2345679012345679,-5.0,4200,5400,72.30426792525688,57.72751696915206,24.374999999999996,9.75,Small,5.484374999999999,0.967032967032967,Fast,0.001953125,0.037624598,0.8512268,0.0,0.1111111111049245,0.1075547796686006,0.3240534520977698,0.0083518930953033,1.4143555,3.313338,35.304413,0.0
Wimpod,Bug,Water,7.0,25,35,40,20,30,80,230,0.5,12.0,https://img.pokemondb.net/sprites/home/normal/2x/wimpod.jpg,0.875,0.6666666666666666,2.6666666666666665,100,50,55,70,21.602468994692867,60,0.3478260869565217,-40.0,1000,750,31.07232505953858,38.25862365544777,48.0,24.0,Small,3.0785381536644576,0.9705882352941176,Fast,0.001953125,0.03735736,0.84536743,0.0,0.1111111111058576,0.1108101373260506,0.314893617006388,0.0108747044912115,0.75007224,1.9304187,28.808743,0.0
Aerodactyl,Rock,Flying,1.0,80,105,65,60,75,130,515,1.8,59.0,https://img.pokemondb.net/sprites/home/normal/2x/aerodactyl.jpg,1.6153846153846154,0.8,1.6883116883116882,250,135,165,140,26.72389692141973,70,0.2524271844660194,-25.0,5200,6000,73.06143574062801,93.56095237352088,18.209876543209877,32.77777777777778,Medium,7.549224621627776,0.9915254237288136,Very Fast,0.001953125,0.03569908,0.80703735,0.0,0.1111111111043689,0.105662874587458,0.2973300970693368,0.0072815533976164,1.4654106,2.8999739,30.617613,0.0
Kleavor,Bug,Rock,8.0,70,135,95,45,70,85,500,1.8,89.0,https://img.pokemondb.net/sprites/home/normal/2x/kleavor.jpg,1.4210526315789471,0.6428571428571429,1.0240963855421688,300,115,180,165,30.441200151549,90,0.27,-40.0,6650,4900,77.50086714256948,80.22721861859043,27.469135802469133,49.44444444444444,Medium,6.8058467105074225,0.9873417721518988,Fast,0.001953125,0.029815717,0.6648407,0.0,0.1111111111077714,0.1087492419143266,0.3342350465784721,0.0159302675077868,1.7945199,3.7127392,33.069687,0.0
Cacnea,Grass,,3.0,50,85,40,85,40,35,335,0.4,51.3,https://img.pokemondb.net/sprites/home/normal/2x/cacnea.jpg,2.125,2.125,0.5833333333333334,175,125,170,80,23.1120459212651,50,0.2537313432835821,0.0,2000,2000,43.088693800637664,63.23661753982708,320.62499999999994,128.24999999999997,Medium,4.92447741065408,0.9541284403669724,Very Slow,0.001953125,0.035302036,0.7985382,0.0,0.111111111105897,0.1172967871845878,0.3932426090852537,0.0145471609566144,1.0330716,2.4140954,29.45629,0.0
Golurk,Ground,Ghost,5.0,89,124,80,55,80,55,483,2.8,330.0,https://img.pokemondb.net/sprites/home/normal/2x/golurk.jpg,1.55,0.6875,0.6425233644859814,293,135,179,160,25.55582125465742,69,0.2567287784679089,-35.0,7120,7120,82.89404392237041,72.11888794376745,42.091836734693885,117.85714285714286,Large,6.833174191788297,0.9834710743801652,Slow,0.001953125,0.02174571,0.47898865,0.0,0.1111111111081925,0.1025149848248637,0.3104806934512613,0.0086682427105682,2.6661665,5.37245,46.07275,0.0
Castform,Normal,,3.0,70,70,70,70,70,70,420,0.3,0.8,https://img.pokemondb.net/sprites/home/normal/2x/castform.jpg,1.0,1.0,1.0,210,140,140,140,0.0,0,0.1666666666666666,0.0,4900,4900,69.99999999999999,69.99999999999999,8.88888888888889,2.666666666666667,Small,6.173971679028996,0.8807339449541285,Average,0.001953125,0.038314067,0.86531067,0.0,0.1111111111006977,0.1120171510744044,0.337394564167067,0.0093720712268629,1.3604846,3.1348805,34.99177,0.0
Smoliv,Grass,Normal,9.0,41,35,45,58,51,30,260,0.3,6.5,https://img.pokemondb.net/sprites/scarlet-violet/normal/smoliv.png,0.7777777777777778,1.1372549019607845,0.6521739130434783,121,109,93,96,10.289152864384253,28,0.2230769230769231,-7.0,1845,2091,45.483671635686534,39.343449152138106,72.22222222222223,21.666666666666668,Small,3.3886619601917216,0.9782608695652174,Very Slow,0.001953125,0.041803084,0.94677734,0.0,0.1111111110561056,0.1205210558589211,0.3910891087172826,0.0049504950470542,0.573977,1.7472243,24.412579,0.0
Magcargo,Fire,Rock,2.0,60,50,120,90,80,30,430,0.8,55.0,https://img.pokemondb.net/sprites/home/normal/2x/magcargo.jpg,0.4166666666666667,1.125,0.375,230,170,140,200,31.88521078284832,90,0.2790697674418604,-30.0,7200,4800,83.20335292207615,51.2992784003009,85.93749999999999,68.75,Medium,6.356398161223448,0.9878048780487804,Very Slow,0.001953125,0.027303493,0.60461426,0.0,0.1111111111072517,0.1042945892340908,0.2945467176000504,0.0118096561301907,1.4954767,3.211782,32.83469,0.0
Togekiss,Fairy,Flying,4.0,85,50,95,120,115,80,545,1.5,38.0,https://img.pokemondb.net/sprites/home/normal/2x/togekiss.jpg,0.5263157894736842,1.0434782608695652,0.8602150537634409,230,235,170,210,25.57668208870468,70,0.2201834862385321,-5.0,8075,9775,97.5618717524392,78.29735282337725,16.88888888888889,25.333333333333332,Medium,7.380208333333332,0.989010989010989,Fast,0.001953125,0.03802404,0.85887146,0.0,0.1111111111006585,0.1106103129478613,0.3142050799328122,0.0084666039502853,1.422327,3.2207415,37.607853,0.0
Sobble,Water,,8.0,50,40,40,70,40,70,310,0.3,4.0,https://img.pokemondb.net/sprites/home/normal/2x/sobble.jpg,1.0,1.75,1.4583333333333333,130,110,110,80,14.719601443879746,30,0.2258064516129032,0.0,2000,2000,43.088693800637664,58.087857335637025,44.44444444444444,13.333333333333334,Small,4.219624960514602,0.9367088607594936,Average,0.001953125,0.03575949,0.80825806,0.0,0.1111111111053866,0.115183419777535,0.362184440991129,0.0072127769187422,0.9101142,2.5515351,36.558453,0.0
Sizzlipede,Fire,Bug,8.0,50,65,45,50,50,45,305,0.7,1.0,https://img.pokemondb.net/sprites/home/normal/2x/sizzlipede.jpg,1.4444444444444444,1.0,0.8653846153846154,160,100,115,95,7.359800721939873,20,0.2131147540983606,-15.0,2250,2500,48.274469230281476,52.68641215148155,2.0408163265306127,1.4285714285714286,Small,4.151566493409527,0.9746835443037974,Slow,0.001953125,0.039988164,0.90571594,0.0,0.1111111111015981,0.1049023854001261,0.3433219177788251,0.0119863013688367,0.81545746,2.122143,27.919798,0.0
Excadrill,Ground,Steel,5.0,110,135,60,50,65,88,508,0.7,40.4,https://img.pokemondb.net/sprites/home/normal/2x/excadrill.jpg,2.25,0.7692307692307693,1.0476190476190477,305,115,185,125,32.81259920619924,85,0.265748031496063,-25.0,6600,7150,75.41986732174344,84.0611799196616,82.44897959183675,57.714285714285715,Medium,7.186858156166573,0.9917355371900828,Fast,0.001953125,0.031538095,0.70518494,0.0,0.1111111111069087,0.1094182134058684,0.3124054462816791,0.0155068078662818,1.43281,3.1939847,33.836784,0.0
Wooper,Water,Ground,2.0,55,45,45,25,25,15,210,0.4,8.5,https://img.pokemondb.net/sprites/home/normal/2x/wooper.jpg,1.0,1.0,0.3846153846153846,145,50,70,70,15.491933384829668,40,0.2619047619047619,-10.0,2475,1375,39.552299467326,25.64963920015045,53.12499999999999,21.25,Small,3.10428747408587,0.975609756097561,Very Slow,0.001953125,0.033261344,0.7471466,0.0,0.1111111111063546,0.1141820229529928,0.3167808219042474,0.0064212328764374,1.4526289,3.4947884,41.006336,0.0
Lairon,Steel,Rock,3.0,60,90,140,50,50,40,430,0.9,120.0,https://img.pokemondb.net/sprites/home/normal/2x/lairon.jpg,0.6428571428571429,1.0,0.5128205128205128,290,100,140,190,37.63863263545405,100,0.3255813953488372,-50.0,8400,3000,74.88872387218505,56.462161732861695,148.14814814814815,133.33333333333334,Large,6.320971004720162,0.9724770642201834,Slow,0.001953125,0.03291618,0.74002075,0.0,0.1111111111064988,0.1036637908422254,0.3080116230673304,0.0116230801157483,1.9884045,3.172695,25.660034,0.0
Archen,Rock,Flying,5.0,55,112,45,74,45,70,401,0.5,9.5,https://img.pokemondb.net/sprites/home/normal/2x/archen.jpg,2.488888888888889,1.6444444444444444,1.0574018126888216,212,119,186,90,25.27778998778704,67,0.2793017456359102,-38.0,2475,2475,48.11301494993739,83.40317700154573,38.0,19.0,Small,5.673090788627551,0.9834710743801652,Average,0.001953125,0.036475107,0.8258667,0.0,0.1111111111059311,0.1074097275749823,0.3501165501002277,0.0102564102559321,0.93578285,2.5136967,28.55628,0.0
Tangela,Grass,,1.0,65,55,115,100,40,60,435,1.0,35.0,https://img.pokemondb.net/sprites/home/normal/2x/tangela.jpg,0.4782608695652174,2.5,0.8,235,140,155,155,28.766299727285052,75,0.264367816091954,-15.0,7475,2600,66.86883076988653,69.10423230011183,35.0,35.0,Medium,6.376529534772977,0.9915254237288136,Average,0.001953125,0.0232858,0.5095825,0.0,0.1111111111080434,0.1094247897450351,0.3409718387537004,0.011871893980898,1.4483292,3.6391451,37.880886,0.0
Naganadel,Poison,Dragon,7.0,73,73,73,127,73,121,540,3.6,150.0,https://img.pokemondb.net/sprites/home/normal/2x/naganadel.jpg,1.0,1.7397260273972603,1.4439140811455848,219,200,200,146,26.404545063303026,54,0.2351851851851852,-6.0,5329,5329,72.99999999999999,103.90520825269466,11.574074074074073,41.666666666666664,Large,7.227872186864379,0.9852941176470588,Very Fast,0.001953125,0.037025068,0.8382263,0.0,0.1111111111048933,0.1049413606867973,0.3245663122370136,0.0095131505310848,1.9644898,3.8737009,35.81322,0.0
Arcanine,Fire,,1.0,90,110,80,100,80,95,555,1.9,155.0,https://img.pokemondb.net/sprites/home/normal/2x/arcanine.jpg,1.375,1.25,1.0326086956521738,280,180,210,160,11.726039399558577,30,0.1981981981981982,-10.0,7200,7200,83.20335292207615,101.47804616306873,42.93628808864266,81.57894736842105,Large,8.135572165055176,0.9152542372881356,Fast,0.001953125,0.025987916,0.56166077,0.0,0.1111111111073962,0.1107187945048397,0.3162821798623777,0.0133734536939694,2.317488,4.110971,36.469387,0.0
Necrozma,Psychic,,7.0,97,107,101,127,89,79,600,2.4,230.0,https://img.pokemondb.net/sprites/home/normal/2x/necrozma.jpg,1.0594059405940597,1.4269662921348314,0.7581573896353166,305,216,234,190,16.431676725154983,48,0.2116666666666666,-20.0,9797,8633,95.53467669744757,102.39329764685326,39.93055555555556,95.83333333333334,Large,8.030969096515976,0.9705882352941176,Average,0.001953125,0.03351566,0.7529144,0.0,0.1111111111076137,0.1151551380722337,0.3764557758773542,0.0154233553662126,1.3216337,2.655563,26.34131,0.0
Combusken,Fire,Fighting,3.0,60,85,60,85,60,55,405,0.9,19.5,https://img.pokemondb.net/sprites/home/normal/2x/combusken.jpg,1.4166666666666667,1.4166666666666667,0.7857142857142857,205,145,170,120,13.693063937629152,30,0.2098765432098765,0.0,3600,3600,59.999999999999986,73.51909973034066,24.074074074074073,21.666666666666668,Small,5.953472690492245,0.981651376146789,Slow,0.001953125,0.034478087,0.7791443,0.0,0.1111111111055107,0.1017144121044276,0.2968749999850365,0.009072580644704,1.8175666,3.810228,34.36192,0.0
Crocalor,Fire,,9.0,81,55,78,90,58,49,411,1.0,30.7,https://img.pokemondb.net/sprites/scarlet-violet/normal/crocalor.png,0.7051282051282052,1.5517241379310345,0.6767955801104972,214,148,145,136,16.622274212634082,41,0.218978102189781,-9.0,6318,4698,71.55981432558158,62.36397081844535,30.7,30.7,Medium,5.356692560149221,0.9891304347826086,Slow,0.001953125,0.036334384,0.82173157,0.0,0.1111111110939643,0.137744869223917,0.4598765431389079,0.0046296296289151,1.1697562,2.8634584,29.935148,0.0
Heatmor,Fire,,5.0,85,97,66,105,66,65,484,1.4,58.0,https://img.pokemondb.net/sprites/home/normal/2x/heatmor.jpg,1.4696969696969695,1.5909090909090908,0.7756563245823389,248,171,202,132,17.625738755203045,40,0.2169421487603305,-8.0,5610,5610,71.80735538637023,87.15483064510224,29.59183673469388,41.42857142857143,Medium,6.847321550363428,0.975206611570248,Average,0.001953125,0.031224338,0.70469666,0.0,0.1111111111071085,0.1127362537332553,0.369236311225892,0.0129682997113484,2.097052,3.9943802,35.996357,0.0
Igglybuff,Normal,Fairy,2.0,90,30,15,40,20,15,210,0.3,1.0,https://img.pokemondb.net/sprites/home/normal/2x/igglybuff.jpg,2.0,2.0,0.3846153846153846,135,60,70,35,28.635642126552707,75,0.4285714285714285,-50.0,1350,1800,29.999999999999993,26.20741394208896,11.11111111111111,3.3333333333333335,Small,3.10428747408587,0.9878048780487804,Very Slow,0.001953125,0.03489741,0.7843323,0.0,0.1111111111045287,0.122710315707747,0.3483412322068518,0.0100710900467967,2.0270498,4.6791725,37.490562,0.0
Zapdos,Electric,Flying,1.0,90,90,85,125,90,100,580,1.6,52.6,https://img.pokemondb.net/sprites/home/normal/2x/zapdos.jpg,1.0588235294117647,1.3888888888888888,1.0416666666666667,265,215,215,175,14.719601443879746,40,0.2155172413793103,-25.0,7650,8100,88.30147975325002,104.00419115259518,20.546874999999996,32.875,Medium,8.502039379697303,0.9915254237288136,Very Fast,0.001953125,0.031727605,0.70817566,0.0,0.1111111111073535,0.1037436423370966,0.3151843084100377,0.0128508623600659,0.7982469,2.6752481,23.968988,0.0
Sigilyph,Psychic,Flying,5.0,72,58,80,103,80,97,490,1.4,14.0,https://img.pokemondb.net/sprites/home/normal/2x/sigilyph.jpg,0.725,1.2875,1.2340966921119594,210,183,161,160,16.4276190200122,45,0.210204081632653,-6.0,5760,5760,77.23915076845036,83.37048299192897,7.142857142857144,10.0,Medium,6.932205701814214,0.975206611570248,Fast,0.001953125,0.03681731,0.83380127,0.0,0.1111111111066035,0.1057326766911621,0.3436105476534032,0.0113590263687075,1.3061893,3.728345,42.694965,0.0
Vanillite,Ice,,5.0,36,50,50,65,60,44,305,0.4,5.7,https://img.pokemondb.net/sprites/home/normal/2x/vanillite.jpg,1.0,1.0833333333333333,0.842911877394636,136,125,115,110,10.515068552637528,29,0.2131147540983606,-5.0,1800,2160,47.62203155904597,52.29321531755982,35.62499999999999,14.25,Small,4.31494436541497,0.9586776859504132,Slow,0.001953125,0.03856551,0.8720703,0.0,0.1111111111040654,0.1118761133052285,0.2980342422131874,0.0088776157254991,1.0462055,2.9886498,38.585754,0.0
Vileplume,Grass,Poison,1.0,75,80,85,110,90,50,490,1.2,18.6,https://img.pokemondb.net/sprites/home/normal/2x/vileplume.jpg,0.9411764705882352,1.2222222222222223,0.5681818181818182,240,200,190,175,19.6638416050035,60,0.2244897959183673,-20.0,6375,6750,83.09487385131695,76.05904921522782,12.916666666666668,15.500000000000002,Medium,7.182757406985652,0.9322033898305084,Slow,0.001953125,0.026844863,0.59233093,0.0,0.1111111111070926,0.1111538819372104,0.327305605774781,0.0065099457502166,1.5750294,3.6361651,43.473206,0.0
Mudbray,Ground,,7.0,70,100,70,45,55,45,385,1.0,110.0,https://img.pokemondb.net/sprites/home/normal/2x/mudbray.jpg,1.4285714285714286,0.8181818181818182,0.6617647058823529,240,100,145,125,20.83666640004266,55,0.2597402597402597,-30.0,4900,3850,64.59311910914376,58.72301461753294,110.0,110.0,Large,5.1532051702644175,0.9852941176470588,Slow,0.001953125,0.032947935,0.7431946,0.0,0.1111111111062506,0.1037010957246504,0.3079615047984269,0.0170603674533219,1.6721764,3.254707,35.41011,0.0
Archeops,Rock,Flying,5.0,75,140,65,112,65,110,567,1.4,32.0,https://img.pokemondb.net/sprites/home/normal/2x/archeops.jpg,2.1538461538461537,1.7230769230769232,1.2035010940919038,280,177,252,130,30.78148794324277,75,0.2469135802469135,-28.0,4875,4875,68.17565600874514,119.92588015408874,16.326530612244902,22.857142857142858,Medium,8.021552312099304,0.9834710743801652,Very Fast,0.001953125,0.03436754,0.777771,0.0,0.111111111107277,0.1092946107385265,0.351621808131414,0.0113871635606836,0.77165693,2.6572294,25.012735,0.0
Onix,Rock,Ground,1.0,35,45,160,30,45,70,385,8.8,210.0,https://img.pokemondb.net/sprites/home/normal/2x/onix.jpg,0.28125,0.6666666666666666,1.1111111111111112,240,75,75,205,48.93022242609027,130,0.4155844155844156,-90.0,5600,1575,63.163595976563776,45.54883457813493,2.711776859504132,23.863636363636363,Large,5.643595105488727,0.9830508474576272,Average,0.001953125,0.027963992,0.60240173,0.0,0.1111111111072015,0.1067711077873063,0.3001407459429929,0.0056298381419553,1.2807208,3.0893035,38.3516,0.0
Poliwhirl,Water,,1.0,65,65,65,50,50,90,385,1.0,20.0,https://img.pokemondb.net/sprites/home/normal/2x/poliwhirl.jpg,1.0,1.0,1.5254237288135593,195,100,115,115,14.634434279010128,40,0.2337662337662337,-25.0,4225,3250,59.55692125982162,66.38071971308862,20.0,20.0,Medium,5.643595105488727,0.8728813559322034,Fast,0.001953125,0.03259198,0.73594666,0.0,0.1111111111068425,0.0989126559401846,0.2854398770539593,0.0149827122545146,2.3838089,4.5049577,42.66658,0.0
Gumshoos,Normal,,7.0,88,110,60,55,60,45,418,0.7,14.2,https://img.pokemondb.net/sprites/home/normal/2x/gumshoos.jpg,1.8333333333333333,0.9166666666666666,0.6032171581769438,258,115,165,120,24.385788210895843,65,0.2631578947368421,-22.0,5280,5280,68.17027683434938,64.81208050949357,28.979591836734695,20.285714285714285,Small,5.594908470572797,0.9264705882352942,Slow,0.001953125,0.03264852,0.7346344,0.0,0.1111111111052815,0.1058906804832715,0.306400839438279,0.0110178384044586,1.5721953,3.085465,31.257526,0.0
Magikarp,Water,,1.0,20,10,55,15,20,80,200,0.9,10.0,https://img.pokemondb.net/sprites/home/normal/2x/magikarp.jpg,0.1818181818181818,0.75,3.3333333333333335,85,35,25,75,27.868739954771307,70,0.4,-25.0,1100,400,28.020393306553867,22.894284851066633,12.34567901234568,11.11111111111111,Small,2.9317377171370005,0.8728813559322034,Fast,0.001953125,0.033508208,0.7557373,0.0,0.1111111111074549,0.1055356350115265,0.3073379401017658,0.0108588351427818,1.2637451,3.0032742,32.621784,0.0
Poliwag,Water,,1.0,40,50,40,40,40,90,300,0.6,12.4,https://img.pokemondb.net/sprites/home/normal/2x/poliwag.jpg,1.25,1.0,2.142857142857143,130,80,90,80,20.0,50,0.3,-40.0,1600,1600,39.99999999999999,56.462161732861695,34.44444444444445,20.666666666666668,Small,4.397606575705501,0.8728813559322034,Fast,0.001953125,0.037161604,0.8410492,0.0,0.1111111111062271,0.1090194131514867,0.3116483516346528,0.011428571428069,1.1301482,3.0792384,42.239063,0.0
Perrserker,Steel,,8.0,70,110,100,50,60,50,440,0.8,28.0,https://img.pokemondb.net/sprites/home/normal/2x/perrserker.jpg,1.1,0.8333333333333334,0.6410256410256411,280,110,160,160,25.819888974716115,60,0.25,-10.0,7000,4200,74.88872387218505,65.02957234256934,43.74999999999999,35.0,Medium,5.989145105246532,0.9620253164556962,Slow,0.001953125,0.028800914,0.64720154,0.0,0.1111111111079952,0.1028144405575288,0.2902411665650521,0.0159842961296695,1.9604064,3.3026621,30.01968,0.0
Hoothoot,Normal,Flying,2.0,60,30,30,36,56,50,262,0.7,21.2,https://img.pokemondb.net/sprites/home/normal/2x/hoothoot.jpg,1.0,0.6428571428571429,1.179245283018868,120,92,66,86,13.351654079801,30,0.2290076335877862,-4.0,1800,3360,46.53933542901123,37.797631496846186,43.26530612244898,30.28571428571429,Medium,3.872968181954752,0.975609756097561,Slow,0.001953125,0.03156149,0.7111206,0.0,0.1111111111068359,0.1088755366788445,0.3355136590867444,0.009619084262808,2.5234957,4.824917,44.73324,0.0
Milcery,Fairy,,8.0,45,40,40,50,61,34,270,0.2,0.3,https://img.pokemondb.net/sprites/home/normal/2x/milcery.jpg,1.0,0.819672131147541,0.7203389830508474,125,111,90,101,9.50789145920377,27,0.2259259259259259,-11.0,1800,2745,47.8851420452662,40.816551019173474,7.499999999999998,1.4999999999999998,Small,3.675157223674008,0.9620253164556962,Very Slow,0.001953125,0.036113687,0.7988739,0.0,0.1111111111012081,0.1550113332434047,0.5187165774938755,0.0026737967912055,0.62267506,2.023869,32.78846,0.0
Morpeko,Electric,Dark,8.0,58,95,58,70,58,97,436,0.3,3.0,https://img.pokemondb.net/sprites/home/normal/2x/morpeko.jpg,1.637931034482759,1.206896551724138,1.4306784660766962,211,128,165,116,18.672618098881223,39,0.2224770642201834,-2.0,3364,3364,57.999999999999986,86.40345850924822,33.333333333333336,10.0,Small,5.934698331562473,0.9873417721518988,Fast,0.001953125,0.03158008,0.712265,0.0,0.1111111111061308,0.1069086476631674,0.3213805468255769,0.008516360376131,1.5592566,3.360761,35.57409,0.0
Bombirdier,Flying,Dark,9.0,70,103,85,60,85,82,485,1.5,42.9,https://img.pokemondb.net/sprites/scarlet-violet/normal/bombirdier.png,1.2117647058823529,0.7058823529411765,1.0173697270471465,258,145,163,170,14.688998150543371,43,0.2123711340206185,-18.0,5950,5950,79.67314556257948,79.72614695940939,19.066666666666663,28.6,Medium,6.3211578872807115,0.9891304347826086,Fast,0.001953125,0.04159265,0.94181824,0.0,0.1111111110719874,0.1182142366796883,0.3450704224137075,0.0105633802779706,0.94600064,2.4397874,24.109573,0.0
Beartic,Ice,,5.0,95,130,80,70,80,50,505,2.6,260.0,https://img.pokemondb.net/sprites/home/normal/2x/beartic.jpg,1.625,0.875,0.5494505494505495,305,150,200,160,26.910344974872892,80,0.2574257425742574,-35.0,7600,7600,84.71647168509784,76.91371680981176,38.46153846153846,100.0,Large,7.14441608044118,0.9586776859504132,Slow,0.001953125,0.03364268,0.7464752,0.0,0.1111111111057743,0.1255911746941378,0.4097022093943467,0.0067243035539517,1.4197865,2.7072198,34.5953,0.0
Oshawott,Water,,5.0,55,55,45,63,45,45,308,0.5,5.9,https://img.pokemondb.net/sprites/home/normal/2x/oshawott.jpg,1.2222222222222223,1.4,0.8555133079847909,155,108,118,90,7.527726527090811,18,0.2045454545454545,-8.0,2475,2475,48.11301494993739,53.82349779469188,23.6,11.8,Small,4.357386441140363,0.9669421487603306,Slow,0.001953125,0.0358495,0.8110199,0.0,0.1111111111057068,0.1066259368473581,0.3268482490113401,0.012645914396272,1.8875612,4.2254796,41.567062,0.0
Cofagrigus,Ghost,,5.0,58,50,145,95,105,30,483,1.7,76.5,https://img.pokemondb.net/sprites/home/normal/2x/cofagrigus.jpg,0.3448275862068966,0.9047619047619048,0.3311258278145695,253,200,145,250,42.326114870136614,115,0.3002070393374741,-40.0,8410,6090,95.93898032000912,52.23219634111592,26.47058823529412,45.0,Medium,6.833174191788297,0.9834710743801652,Very Slow,0.001953125,0.03360241,0.7545471,0.0,0.1111111111071243,0.1141666084142436,0.3710082525880513,0.0093290276279393,0.7939617,2.2897685,34.611904,0.0
